Year ended June,Series,Sector,Sub-sector,Measure,Value,Value Unit,Value Label,Null Reason,Metadata 1,Metadata 2
2007,Actual,Meat & wool,Mutton,Export revenue,274,nzd,NZD millions,
2008,Actual,Meat & wool,Mutton,Export revenue,361,nzd,NZD millions,
2009,Actual,Meat & wool,Mutton,Export revenue,385,nzd,NZD millions,
2010,Actual,Meat & wool,Mutton,Export revenue,348,nzd,NZD millions,
2011,Actual,Meat & wool,Mutton,Export revenue,474,nzd,NZD millions,
2012,Actual,Meat & wool,Mutton,Export revenue,329,nzd,NZD millions,
2013,Actual,Meat & wool,Mutton,Export revenue,395,nzd,NZD millions,
2014,Actual,Meat & wool,Mutton,Export revenue,488,nzd,NZD millions,
2015,Actual,Meat & wool,Mutton,Export revenue,418,nzd,NZD millions,
2016,Actual,Meat & wool,Mutton,Export revenue,419,nzd,NZD millions,
2017,Actual,Meat & wool,Mutton,Export revenue,417,nzd,NZD millions,
2018,Actual,Meat & wool,Mutton,Export revenue,575,nzd,NZD millions,
2019,Actual,Meat & wool,Mutton,Export revenue,576,nzd,NZD millions,
2020,Actual,Meat & wool,Mutton,Export revenue,639,nzd,NZD millions,
2021,Actual,Meat & wool,Mutton,Export revenue,695,nzd,NZD millions,
2022,Actual,Meat & wool,Mutton,Export revenue,703,nzd,NZD millions,
2023,Actual,Meat & wool,Mutton,Export revenue,570,nzd,NZD millions,
2024,Actual,Meat & wool,Mutton,Export revenue,407,nzd,NZD millions,
2025,Forecast,Meat & wool,Mutton,Export revenue,560,nzd,NZD millions,
2026,Forecast,Meat & wool,Mutton,Export revenue,550,nzd,NZD millions,
2027,Forecast,Meat & wool,Mutton,Export revenue,570,nzd,NZD millions,
2028,Forecast,Meat & wool,Mutton,Export revenue,580,nzd,NZD millions,
2029,Forecast,Meat & wool,Mutton,Export revenue,580,nzd,NZD millions,
2004,Actual,Meat & wool,Wool,Export volume,153408,number,Tonnes,
2005,Actual,Meat & wool,Wool,Export volume,143799,number,Tonnes,
2006,Actual,Meat & wool,Wool,Export volume,160985,number,Tonnes,
2007,Actual,Meat & wool,Wool,Export volume,153657,number,Tonnes,
2008,Actual,Meat & wool,Wool,Export volume,147344,number,Tonnes,
2009,Actual,Meat & wool,Wool,Export volume,126752,number,Tonnes,
2010,Actual,Meat & wool,Wool,Export volume,133856,number,Tonnes,
2011,Actual,Meat & wool,Wool,Export volume,124529,number,Tonnes,
2012,Actual,Meat & wool,Wool,Export volume,116881,number,Tonnes,
2013,Actual,Meat & wool,Wool,Export volume,133061,number,Tonnes,
2014,Actual,Meat & wool,Wool,Export volume,127945,number,Tonnes,
2015,Actual,Meat & wool,Wool,Export volume,130303,number,Tonnes,
2016,Actual,Meat & wool,Wool,Export volume,112772,number,Tonnes,
2017,Actual,Meat & wool,Wool,Export volume,93286,number,Tonnes,
2018,Actual,Meat & wool,Wool,Export volume,111536,number,Tonnes,
2019,Actual,Meat & wool,Wool,Export volume,103626,number,Tonnes,
2020,Actual,Meat & wool,Wool,Export volume,84212,number,Tonnes,
2021,Actual,Meat & wool,Wool,Export volume,104902,number,Tonnes,
2022,Actual,Meat & wool,Wool,Export volume,93565,number,Tonnes,
2023,Actual,Meat & wool,Wool,Export volume,83975,number,Tonnes,
2024,Actual,Meat & wool,Wool,Export volume,101187,number,Tonnes,
2025,Forecast,Meat & wool,Wool,Export volume,94100,number,Tonnes,
2026,Forecast,Meat & wool,Wool,Export volume,90600,number,Tonnes,
2027,Forecast,Meat & wool,Wool,Export volume,88500,number,Tonnes,
2028,Forecast,Meat & wool,Wool,Export volume,87600,number,Tonnes,
2029,Forecast,Meat & wool,Wool,Export volume,87100,number,Tonnes,
2004,Actual,Meat & wool,Wool,Average export price,4.82,nzd,NZD per kilogram,
2005,Actual,Meat & wool,Wool,Average export price,4.63,nzd,NZD per kilogram,
2006,Actual,Meat & wool,Wool,Average export price,4.28,nzd,NZD per kilogram,
2007,Actual,Meat & wool,Wool,Average export price,4.26,nzd,NZD per kilogram,
2008,Actual,Meat & wool,Wool,Average export price,4.16,nzd,NZD per kilogram,
2009,Actual,Meat & wool,Wool,Average export price,4.49,nzd,NZD per kilogram,
2010,Actual,Meat & wool,Wool,Average export price,4.12,nzd,NZD per kilogram,
2011,Actual,Meat & wool,Wool,Average export price,5.76,nzd,NZD per kilogram,
2012,Actual,Meat & wool,Wool,Average export price,6.64,nzd,NZD per kilogram,
2013,Actual,Meat & wool,Wool,Average export price,5.1,nzd,NZD per kilogram,
2014,Actual,Meat & wool,Wool,Average export price,5.73,nzd,NZD per kilogram,
2015,Actual,Meat & wool,Wool,Average export price,6.18,nzd,NZD per kilogram,
2016,Actual,Meat & wool,Wool,Average export price,6.74,nzd,NZD per kilogram,
2017,Actual,Meat & wool,Wool,Average export price,5.6,nzd,NZD per kilogram,
2018,Actual,Meat & wool,Wool,Average export price,4.86,nzd,NZD per kilogram,
2019,Actual,Meat & wool,Wool,Average export price,5.3,nzd,NZD per kilogram,
2020,Actual,Meat & wool,Wool,Average export price,5.13,nzd,NZD per kilogram,
2021,Actual,Meat & wool,Wool,Average export price,3.77,nzd,NZD per kilogram,
2022,Actual,Meat & wool,Wool,Average export price,4.67,nzd,NZD per kilogram,
2023,Actual,Meat & wool,Wool,Average export price,4.77,nzd,NZD per kilogram,
2024,Actual,Meat & wool,Wool,Average export price,4.43,nzd,NZD per kilogram,
2025,Forecast,Meat & wool,Wool,Average export price,4.9,nzd,NZD per kilogram,
2026,Forecast,Meat & wool,Wool,Average export price,5.15,nzd,NZD per kilogram,
2027,Forecast,Meat & wool,Wool,Average export price,5.2,nzd,NZD per kilogram,
2028,Forecast,Meat & wool,Wool,Average export price,5.15,nzd,NZD per kilogram,
2029,Forecast,Meat & wool,Wool,Average export price,5.15,nzd,NZD per kilogram,
2004,Actual,Meat & wool,Wool,Export revenue,740,nzd,NZD millions,
2005,Actual,Meat & wool,Wool,Export revenue,666,nzd,NZD millions,
2006,Actual,Meat & wool,Wool,Export revenue,689,nzd,NZD millions,
2007,Actual,Meat & wool,Wool,Export revenue,655,nzd,NZD millions,
2008,Actual,Meat & wool,Wool,Export revenue,613,nzd,NZD millions,
2009,Actual,Meat & wool,Wool,Export revenue,570,nzd,NZD millions,
2010,Actual,Meat & wool,Wool,Export revenue,552,nzd,NZD millions,
2011,Actual,Meat & wool,Wool,Export revenue,717,nzd,NZD millions,
2012,Actual,Meat & wool,Wool,Export revenue,776,nzd,NZD millions,
2013,Actual,Meat & wool,Wool,Export revenue,678,nzd,NZD millions,
2014,Actual,Meat & wool,Wool,Export revenue,733,nzd,NZD millions,
2015,Actual,Meat & wool,Wool,Export revenue,805,nzd,NZD millions,
2016,Actual,Meat & wool,Wool,Export revenue,760,nzd,NZD millions,
2017,Actual,Meat & wool,Wool,Export revenue,522,nzd,NZD millions,
2018,Actual,Meat & wool,Wool,Export revenue,543,nzd,NZD millions,
2019,Actual,Meat & wool,Wool,Export revenue,549,nzd,NZD millions,
2020,Actual,Meat & wool,Wool,Export revenue,432,nzd,NZD millions,
2021,Actual,Meat & wool,Wool,Export revenue,395,nzd,NZD millions,
2022,Actual,Meat & wool,Wool,Export revenue,437,nzd,NZD millions,
2023,Actual,Meat & wool,Wool,Export revenue,400,nzd,NZD millions,
2024,Actual,Meat & wool,Wool,Export revenue,448,nzd,NZD millions,
2025,Forecast,Meat & wool,Wool,Export revenue,460,nzd,NZD millions,
2026,Forecast,Meat & wool,Wool,Export revenue,460,nzd,NZD millions,
2027,Forecast,Meat & wool,Wool,Export revenue,460,nzd,NZD millions,
2028,Forecast,Meat & wool,Wool,Export revenue,450,nzd,NZD millions,
2029,Forecast,Meat & wool,Wool,Export revenue,450,nzd,NZD millions,
2004,Actual,Meat & wool,Venison,Export volume,21928,number,Tonnes,
2005,Actual,Meat & wool,Venison,Export volume,25444,number,Tonnes,
2006,Actual,Meat & wool,Venison,Export volume,26784,number,Tonnes,
2007,Actual,Meat & wool,Venison,Export volume,24236,number,Tonnes,
2008,Actual,Meat & wool,Venison,Export volume,21761,number,Tonnes,
2009,Actual,Meat & wool,Venison,Export volume,16941,number,Tonnes,
2010,Actual,Meat & wool,Venison,Export volume,14966,number,Tonnes,
2011,Actual,Meat & wool,Venison,Export volume,15628,number,Tonnes,
2012,Actual,Meat & wool,Venison,Export volume,15215,number,Tonnes,
2013,Actual,Meat & wool,Venison,Export volume,14411,number,Tonnes,
2014,Actual,Meat & wool,Venison,Export volume,16044,number,Tonnes,
2015,Actual,Meat & wool,Venison,Export volume,15565,number,Tonnes,
2016,Actual,Meat & wool,Venison,Export volume,14220,number,Tonnes,
2017,Actual,Meat & wool,Venison,Export volume,12101,number,Tonnes,
2018,Actual,Meat & wool,Venison,Export volume,12173,number,Tonnes,
2019,Actual,Meat & wool,Venison,Export volume,11345,number,Tonnes,
2020,Actual,Meat & wool,Venison,Export volume,10240,number,Tonnes,
2021,Actual,Meat & wool,Venison,Export volume,13731,number,Tonnes,
2022,Actual,Meat & wool,Venison,Export volume,13855,number,Tonnes,
2023,Actual,Meat & wool,Venison,Export volume,13751,number,Tonnes,
2024,Actual,Meat & wool,Venison,Export volume,12676,number,Tonnes,
2025,Forecast,Meat & wool,Venison,Export volume,12400,number,Tonnes,
2026,Forecast,Meat & wool,Venison,Export volume,11700,number,Tonnes,
2027,Forecast,Meat & wool,Venison,Export volume,11200,number,Tonnes,
2028,Forecast,Meat & wool,Venison,Export volume,10700,number,Tonnes,
2029,Forecast,Meat & wool,Venison,Export volume,10300,number,Tonnes,
2004,Actual,Meat & wool,Venison,Average export price,8.04,nzd,NZD per kilogram,
2005,Actual,Meat & wool,Venison,Average export price,7.96,nzd,NZD per kilogram,
2006,Actual,Meat & wool,Venison,Average export price,8.2,nzd,NZD per kilogram,
2007,Actual,Meat & wool,Venison,Average export price,10.41,nzd,NZD per kilogram,
2008,Actual,Meat & wool,Venison,Average export price,13.21,nzd,NZD per kilogram,
2009,Actual,Meat & wool,Venison,Average export price,17.32,nzd,NZD per kilogram,
2010,Actual,Meat & wool,Venison,Average export price,13.94,nzd,NZD per kilogram,
2011,Actual,Meat & wool,Venison,Average export price,13.76,nzd,NZD per kilogram,
2012,Actual,Meat & wool,Venison,Average export price,13.49,nzd,NZD per kilogram,
2013,Actual,Meat & wool,Venison,Average export price,11.88,nzd,NZD per kilogram,
2014,Actual,Meat & wool,Venison,Average export price,11.64,nzd,NZD per kilogram,
2015,Actual,Meat & wool,Venison,Average export price,11.18,nzd,NZD per kilogram,
2016,Actual,Meat & wool,Venison,Average export price,12.83,nzd,NZD per kilogram,
2017,Actual,Meat & wool,Venison,Average export price,13.37,nzd,NZD per kilogram,
2018,Actual,Meat & wool,Venison,Average export price,16.11,nzd,NZD per kilogram,
2019,Actual,Meat & wool,Venison,Average export price,16.42,nzd,NZD per kilogram,
2020,Actual,Meat & wool,Venison,Average export price,14.73,nzd,NZD per kilogram,
2021,Actual,Meat & wool,Venison,Average export price,10.91,nzd,NZD per kilogram,
2022,Actual,Meat & wool,Venison,Average export price,12.27,nzd,NZD per kilogram,
2023,Actual,Meat & wool,Venison,Average export price,14.32,nzd,NZD per kilogram,
2024,Actual,Meat & wool,Venison,Average export price,15.42,nzd,NZD per kilogram,
2025,Forecast,Meat & wool,Venison,Average export price,15.5,nzd,NZD per kilogram,
2026,Forecast,Meat & wool,Venison,Average export price,16.4,nzd,NZD per kilogram,
2027,Forecast,Meat & wool,Venison,Average export price,17.25,nzd,NZD per kilogram,
2028,Forecast,Meat & wool,Venison,Average export price,18.1,nzd,NZD per kilogram,
2029,Forecast,Meat & wool,Venison,Average export price,18.8,nzd,NZD per kilogram,
2004,Actual,Meat & wool,Venison,Export revenue,176,nzd,NZD millions,
2005,Actual,Meat & wool,Venison,Export revenue,203,nzd,NZD millions,
2006,Actual,Meat & wool,Venison,Export revenue,220,nzd,NZD millions,
2007,Actual,Meat & wool,Venison,Export revenue,252,nzd,NZD millions,
2008,Actual,Meat & wool,Venison,Export revenue,288,nzd,NZD millions,
2009,Actual,Meat & wool,Venison,Export revenue,293,nzd,NZD millions,
2010,Actual,Meat & wool,Venison,Export revenue,209,nzd,NZD millions,
2011,Actual,Meat & wool,Venison,Export revenue,215,nzd,NZD millions,
2012,Actual,Meat & wool,Venison,Export revenue,205,nzd,NZD millions,
2013,Actual,Meat & wool,Venison,Export revenue,171,nzd,NZD millions,
2014,Actual,Meat & wool,Venison,Export revenue,187,nzd,NZD millions,
2015,Actual,Meat & wool,Venison,Export revenue,174,nzd,NZD millions,
2016,Actual,Meat & wool,Venison,Export revenue,182,nzd,NZD millions,
2017,Actual,Meat & wool,Venison,Export revenue,162,nzd,NZD millions,
2018,Actual,Meat & wool,Venison,Export revenue,196,nzd,NZD millions,
2019,Actual,Meat & wool,Venison,Export revenue,186,nzd,NZD millions,
2020,Actual,Meat & wool,Venison,Export revenue,151,nzd,NZD millions,
2021,Actual,Meat & wool,Venison,Export revenue,150,nzd,NZD millions,
2022,Actual,Meat & wool,Venison,Export revenue,170,nzd,NZD millions,
2023,Actual,Meat & wool,Venison,Export revenue,197,nzd,NZD millions,
2024,Actual,Meat & wool,Venison,Export revenue,195,nzd,NZD millions,
2025,Forecast,Meat & wool,Venison,Export revenue,190,nzd,NZD millions,
2026,Forecast,Meat & wool,Venison,Export revenue,190,nzd,NZD millions,
2027,Forecast,Meat & wool,Venison,Export revenue,190,nzd,NZD millions,
2028,Forecast,Meat & wool,Venison,Export revenue,190,nzd,NZD millions,
2029,Forecast,Meat & wool,Venison,Export revenue,190,nzd,NZD millions,
2004,Actual,Meat & wool,Other meat,Export volume,77046,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2005,Actual,Meat & wool,Other meat,Export volume,81825,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2006,Actual,Meat & wool,Other meat,Export volume,77519,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2007,Actual,Meat & wool,Other meat,Export volume,75427,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2008,Actual,Meat & wool,Other meat,Export volume,79846,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2009,Actual,Meat & wool,Other meat,Export volume,78308,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2010,Actual,Meat & wool,Other meat,Export volume,82371,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2011,Actual,Meat & wool,Other meat,Export volume,79648,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2012,Actual,Meat & wool,Other meat,Export volume,87760,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2013,Actual,Meat & wool,Other meat,Export volume,94305,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2014,Actual,Meat & wool,Other meat,Export volume,101559,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2015,Actual,Meat & wool,Other meat,Export volume,101919,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2016,Actual,Meat & wool,Other meat,Export volume,105821,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2017,Actual,Meat & wool,Other meat,Export volume,106509,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2018,Actual,Meat & wool,Other meat,Export volume,106861,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2019,Actual,Meat & wool,Other meat,Export volume,107742,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2020,Actual,Meat & wool,Other meat,Export volume,92874,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2021,Actual,Meat & wool,Other meat,Export volume,96108,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2022,Actual,Meat & wool,Other meat,Export volume,87883,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2023,Actual,Meat & wool,Other meat,Export volume,83462,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2024,Actual,Meat & wool,Other meat,Export volume,95499,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2025,Forecast,Meat & wool,Other meat,Export volume,94500,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2026,Forecast,Meat & wool,Other meat,Export volume,93600,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2027,Forecast,Meat & wool,Other meat,Export volume,92700,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2028,Forecast,Meat & wool,Other meat,Export volume,91700,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2029,Forecast,Meat & wool,Other meat,Export volume,90800,number,Tonnes,,"Includes edible offal, processed meat, and poultry"
2004,Actual,Meat & wool,Other meat,Average export price,3.44,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2005,Actual,Meat & wool,Other meat,Average export price,4.16,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2006,Actual,Meat & wool,Other meat,Average export price,3.86,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2007,Actual,Meat & wool,Other meat,Average export price,3.88,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2008,Actual,Meat & wool,Other meat,Average export price,3.74,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2009,Actual,Meat & wool,Other meat,Average export price,4.48,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2010,Actual,Meat & wool,Other meat,Average export price,4.41,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2011,Actual,Meat & wool,Other meat,Average export price,4.91,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2012,Actual,Meat & wool,Other meat,Average export price,4.93,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2013,Actual,Meat & wool,Other meat,Average export price,4.61,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2014,Actual,Meat & wool,Other meat,Average export price,4.31,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2015,Actual,Meat & wool,Other meat,Average export price,4.57,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2016,Actual,Meat & wool,Other meat,Average export price,4.75,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2017,Actual,Meat & wool,Other meat,Average export price,4.81,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2018,Actual,Meat & wool,Other meat,Average export price,5.08,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2019,Actual,Meat & wool,Other meat,Average export price,5.67,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2020,Actual,Meat & wool,Other meat,Average export price,6.34,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2021,Actual,Meat & wool,Other meat,Average export price,6.37,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2022,Actual,Meat & wool,Other meat,Average export price,7.98,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2023,Actual,Meat & wool,Other meat,Average export price,8.14,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2024,Actual,Meat & wool,Other meat,Average export price,7.23,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2025,Forecast,Meat & wool,Other meat,Average export price,7.55,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2026,Forecast,Meat & wool,Other meat,Average export price,7.75,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2027,Forecast,Meat & wool,Other meat,Average export price,7.95,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2028,Forecast,Meat & wool,Other meat,Average export price,8.15,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2029,Forecast,Meat & wool,Other meat,Average export price,8.35,nzd,NZD per kilogram,,"Includes edible offal, processed meat, and poultry"
2004,Actual,Meat & wool,Other meat,Export revenue,265,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2005,Actual,Meat & wool,Other meat,Export revenue,341,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2006,Actual,Meat & wool,Other meat,Export revenue,299,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2007,Actual,Meat & wool,Other meat,Export revenue,292,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2008,Actual,Meat & wool,Other meat,Export revenue,299,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2009,Actual,Meat & wool,Other meat,Export revenue,351,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2010,Actual,Meat & wool,Other meat,Export revenue,363,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2011,Actual,Meat & wool,Other meat,Export revenue,391,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2012,Actual,Meat & wool,Other meat,Export revenue,433,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2013,Actual,Meat & wool,Other meat,Export revenue,435,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2014,Actual,Meat & wool,Other meat,Export revenue,438,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2015,Actual,Meat & wool,Other meat,Export revenue,466,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2016,Actual,Meat & wool,Other meat,Export revenue,503,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2017,Actual,Meat & wool,Other meat,Export revenue,513,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2018,Actual,Meat & wool,Other meat,Export revenue,543,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2019,Actual,Meat & wool,Other meat,Export revenue,610,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2020,Actual,Meat & wool,Other meat,Export revenue,589,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2021,Actual,Meat & wool,Other meat,Export revenue,612,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2022,Actual,Meat & wool,Other meat,Export revenue,701,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2023,Actual,Meat & wool,Other meat,Export revenue,679,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2024,Actual,Meat & wool,Other meat,Export revenue,691,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2025,Forecast,Meat & wool,Other meat,Export revenue,710,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2026,Forecast,Meat & wool,Other meat,Export revenue,730,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2027,Forecast,Meat & wool,Other meat,Export revenue,740,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2028,Forecast,Meat & wool,Other meat,Export revenue,750,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2029,Forecast,Meat & wool,Other meat,Export revenue,760,nzd,NZD millions,,"Includes edible offal, processed meat, and poultry"
2004,Actual,Meat & wool,Hides & skins,Export volume,103618,number,Tonnes (gross),,Gross weight includes weight of packaging
2005,Actual,Meat & wool,Hides & skins,Export volume,100593,number,Tonnes (gross),,Gross weight includes weight of packaging
2006,Actual,Meat & wool,Hides & skins,Export volume,98610,number,Tonnes (gross),,Gross weight includes weight of packaging
2007,Actual,Meat & wool,Hides & skins,Export volume,123645,number,Tonnes (gross),,Gross weight includes weight of packaging
2008,Actual,Meat & wool,Hides & skins,Export volume,115671,number,Tonnes (gross),,Gross weight includes weight of packaging
2009,Actual,Meat & wool,Hides & skins,Export volume,104729,number,Tonnes (gross),,Gross weight includes weight of packaging
2010,Actual,Meat & wool,Hides & skins,Export volume,118483,number,Tonnes (gross),,Gross weight includes weight of packaging
2011,Actual,Meat & wool,Hides & skins,Export volume,109500,number,Tonnes (gross),,Gross weight includes weight of packaging
2012,Actual,Meat & wool,Hides & skins,Export volume,104954,number,Tonnes (gross),,Gross weight includes weight of packaging
2013,Actual,Meat & wool,Hides & skins,Export volume,115799,number,Tonnes (gross),,Gross weight includes weight of packaging
2014,Actual,Meat & wool,Hides & skins,Export volume,105454,number,Tonnes (gross),,Gross weight includes weight of packaging
2015,Actual,Meat & wool,Hides & skins,Export volume,115228,number,Tonnes (gross),,Gross weight includes weight of packaging
2016,Actual,Meat & wool,Hides & skins,Export volume,128582,number,Tonnes (gross),,Gross weight includes weight of packaging
2017,Actual,Meat & wool,Hides & skins,Export volume,122383,number,Tonnes (gross),,Gross weight includes weight of packaging
2018,Actual,Meat & wool,Hides & skins,Export volume,123668,number,Tonnes (gross),,Gross weight includes weight of packaging
2019,Actual,Meat & wool,Hides & skins,Export volume,131587,number,Tonnes (gross),,Gross weight includes weight of packaging
2020,Actual,Meat & wool,Hides & skins,Export volume,118378,number,Tonnes (gross),,Gross weight includes weight of packaging
2021,Actual,Meat & wool,Hides & skins,Export volume,108178,number,Tonnes (gross),,Gross weight includes weight of packaging
2022,Actual,Meat & wool,Hides & skins,Export volume,122908,number,Tonnes (gross),,Gross weight includes weight of packaging
2023,Actual,Meat & wool,Hides & skins,Export volume,130765,number,Tonnes (gross),,Gross weight includes weight of packaging
2024,Actual,Meat & wool,Hides & skins,Export volume,123512,number,Tonnes (gross),,Gross weight includes weight of packaging
2025,Forecast,Meat & wool,Hides & skins,Export volume,124700,number,Tonnes (gross),,Gross weight includes weight of packaging
2026,Forecast,Meat & wool,Hides & skins,Export volume,126000,number,Tonnes (gross),,Gross weight includes weight of packaging
2027,Forecast,Meat & wool,Hides & skins,Export volume,127300,number,Tonnes (gross),,Gross weight includes weight of packaging
2028,Forecast,Meat & wool,Hides & skins,Export volume,128500,number,Tonnes (gross),,Gross weight includes weight of packaging
2029,Forecast,Meat & wool,Hides & skins,Export volume,129800,number,Tonnes (gross),,Gross weight includes weight of packaging
2004,Actual,Meat & wool,Hides & skins,Average export price,6.43,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2005,Actual,Meat & wool,Hides & skins,Average export price,5.73,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2006,Actual,Meat & wool,Hides & skins,Average export price,5.16,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2007,Actual,Meat & wool,Hides & skins,Average export price,4.27,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2008,Actual,Meat & wool,Hides & skins,Average export price,4.55,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2009,Actual,Meat & wool,Hides & skins,Average export price,4.6,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2010,Actual,Meat & wool,Hides & skins,Average export price,3.46,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2011,Actual,Meat & wool,Hides & skins,Average export price,4.91,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2012,Actual,Meat & wool,Hides & skins,Average export price,5.76,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2013,Actual,Meat & wool,Hides & skins,Average export price,5.25,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2014,Actual,Meat & wool,Hides & skins,Average export price,5.92,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2015,Actual,Meat & wool,Hides & skins,Average export price,4.95,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2016,Actual,Meat & wool,Hides & skins,Average export price,3.96,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2017,Actual,Meat & wool,Hides & skins,Average export price,3.4,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2018,Actual,Meat & wool,Hides & skins,Average export price,3.2,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2019,Actual,Meat & wool,Hides & skins,Average export price,2.69,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2020,Actual,Meat & wool,Hides & skins,Average export price,2.03,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
2021,Actual,Meat & wool,Hides & skins,Average export price,1.87,nzd,NZD per kilogram (gross),,Gross weight includes weight of packaging
